UserId,ContinentId,RegionId,CountryId,CityId
24705,4,15,109,1434.0
24706,4,15,109,1434.0
24707,5,21,163,8258.0
24709,4,15,109,1434.0
24710,4,15,109,4774.0
24712,3,14,101,3060.0
24713,4,15,109,4622.0
24715,4,15,109,3981.0
24718,4,15,109,161.0
24719,4,15,109,4940.0
24721,2,8,51,950.0
24731,3,14,103,3381.0
24735,5,21,163,426.0
24736,4,16,115,5506.0
24737,3,14,105,3477.0
24742,3,13,93,2745.0
24743,4,15,109,535.0
24747,4,15,109,4940.0
24749,3,13,93,2905.0
24750,2,8,51,929.0
24754,5,21,163,778.0
24755,5,20,148,6743.0
24756,4,15,109,4940.0
24759,4,15,109,5283.0
24761,4,16,115,5506.0
24762,2,8,51,1376.0
24764,5,21,163,8176.0
24766,5,20,152,6957.0
24769,2,8,51,1231.0
24778,5,21,163,9009.0
24779,4,16,115,5489.0
24781,4,15,109,535.0
24782,2,8,48,554.0
24783,5,21,162,667.0
24785,4,15,109,1434.0
24786,5,20,157,7052.0
24788,4,15,109,3924.0
24791,5,21,159,7544.0
24792,4,15,109,4070.0
24794,5,20,157,7112.0
24795,3,12,89,2623.0
24799,4,15,109,4940.0
24800,5,17,131,6129.0
24802,2,9,55,2227.0
24807,4,15,109,1434.0
24808,5,17,131,6129.0
24809,5,17,131,6129.0
24811,4,15,109,1434.0
24815,4,15,109,3976.0
24816,5,19,142,6534.0
24817,5,17,131,6132.0
24818,5,17,131,6129.0
24823,5,17,131,6149.0
24824,5,17,135,583.0
24826,4,15,109,3915.0
24827,2,8,51,662.0
24828,2,8,48,468.0
24829,5,21,162,7784.0
24833,2,8,51,1558.0
24838,1,4,22,136.0
24840,4,15,109,3689.0
24841,1,4,22,106.0
24842,4,15,109,3893.0
24843,4,16,115,969.0
24855,3,12,89,2617.0
24856,4,15,109,3915.0
24861,5,21,163,8190.0
24862,4,15,109,4940.0
24867,4,15,109,535.0
24868,2,6,30,226.0
24869,4,15,109,5368.0
24877,4,15,109,5180.0
24878,2,8,51,1856.0
24881,4,15,109,4940.0
24882,4,15,109,4947.0
24883,4,15,109,948.0
24887,3,14,106,3551.0
24888,4,15,109,1434.0
24893,4,15,109,5118.0
24897,5,21,163,8258.0
24909,3,14,105,1399.0
24910,4,15,109,5267.0
24916,3,14,103,3354.0
24919,3,11,69,2282.0
24920,3,14,106,3551.0
24925,5,21,163,743.0
24929,2,8,51,725.0
24930,3,14,103,3367.0
24940,5,21,163,8198.0
24941,2,8,48,545.0
24943,5,21,163,3987.0
24944,5,21,158,7294.0
24945,5,21,163,2140.0
24948,2,8,51,1327.0
24950,3,12,81,2538.0
24952,2,8,51,843.0
24955,2,8,51,1412.0
24957,3,13,93,2835.0
24958,2,8,51,1376.0
24959,4,15,109,4608.0
24961,4,15,109,1434.0
24962,3,14,106,3551.0
24965,3,14,108,3667.0
24966,4,15,109,4024.0
24967,2,8,48,371.0
24968,5,21,163,8925.0
24969,2,8,51,1030.0
24973,3,14,106,3551.0
24978,4,16,115,969.0
24979,2,8,51,1253.0
24981,5,21,163,7979.0
24983,3,14,106,3551.0
24984,2,8,51,1631.0
24987,2,8,48,545.0
24991,5,21,163,426.0
24993,4,15,109,3687.0
24996,5,21,163,8060.0
25001,4,15,109,5399.0
25007,5,20,151,6895.0
25008,5,21,162,7896.0
25009,3,14,107,3600.0
25011,5,21,162,7638.0
25012,4,15,109,3687.0
25017,2,8,51,1820.0
25018,3,14,106,3551.0
25019,2,8,51,881.0
25020,5,0,120,5688.0
25022,5,21,163,8195.0
25023,3,11,69,2298.0
25029,4,15,109,1434.0
25030,3,14,106,3551.0
25033,1,4,22,114.0
25035,2,8,51,927.0
25039,3,14,106,3551.0
25040,4,15,109,1434.0
25048,3,12,77,2495.0
25053,3,13,97,2956.0
25054,3,14,106,3551.0
25056,2,8,51,1828.0
25067,5,17,125,5944.0
25070,3,14,101,3098.0
25071,3,12,89,2623.0
25076,4,15,109,535.0
25079,5,21,163,8600.0
25081,5,18,138,693.0
25082,3,14,103,3327.0
25083,2,8,51,1327.0
25093,3,14,103,3354.0
25099,3,11,71,2410.0
25101,3,14,103,3336.0
25116,5,18,138,693.0
25120,2,8,51,772.0
25124,3,13,93,2698.0
25127,2,8,51,1315.0
25130,3,14,106,3551.0
25138,3,14,103,3360.0
25142,3,14,103,3354.0
25151,2,8,51,1625.0
25152,4,15,109,4940.0
25153,2,8,51,690.0
25154,3,11,69,2306.0
25156,5,21,163,2118.0
25159,4,15,109,5176.0
25161,3,14,103,3380.0
25162,5,21,163,426.0
25164,3,14,101,3260.0
25165,3,14,101,3098.0
25166,4,15,109,3915.0
25167,4,15,109,4940.0
25171,3,14,106,3551.0
25172,4,15,109,3687.0
25176,3,14,106,3551.0
25178,2,8,51,1062.0
25181,3,14,106,3551.0
25186,2,8,51,1804.0
25187,4,15,109,4819.0
25188,3,14,101,3098.0
25191,2,8,51,1376.0
25198,3,14,101,3262.0
25200,3,12,76,2485.0
25201,4,15,109,5070.0
25204,3,14,103,3361.0
25206,3,14,106,3551.0
25215,3,14,105,1399.0
25223,2,8,51,2064.0
25224,2,8,51,825.0
25228,3,14,103,3367.0
25230,3,14,106,3551.0
25233,4,15,109,535.0
25234,5,21,163,1396.0
25239,3,11,69,2282.0
25246,5,21,163,426.0
25247,4,15,109,4738.0
25250,3,14,99,2996.0
25252,4,16,115,5536.0
25254,2,8,51,1847.0
25259,5,21,163,426.0
25262,5,21,163,2131.0
25264,4,15,109,4395.0
25268,4,15,109,4940.0
25273,4,15,109,3974.0
25274,2,8,51,279.0
25277,4,16,115,5488.0
25278,5,19,143,6559.0
25279,2,8,51,1552.0
25280,5,19,141,6415.0
25284,5,21,163,8317.0
25285,3,11,71,2371.0
25292,4,15,109,4328.0
25293,4,15,109,5363.0
25294,2,8,48,349.0
25299,4,15,109,5055.0
25306,2,8,51,1541.0
25309,3,14,106,3551.0
25326,1,4,22,212.0
25329,4,15,109,5180.0
25331,5,21,163,8679.0
25334,3,11,69,2298.0
25338,5,20,151,6940.0
25343,3,14,101,3095.0
25346,4,15,109,4301.0
25349,4,15,109,3687.0
25350,3,14,103,3354.0
25355,5,20,151,6927.0
25356,4,15,109,1434.0
25363,5,17,133,6163.0
25368,4,16,115,5487.0
25371,3,14,103,3354.0
25372,4,15,109,4940.0
25373,5,18,138,693.0
25377,4,15,109,3687.0
25378,4,15,109,5267.0
25379,3,14,101,3013.0
25384,4,15,109,5183.0
25385,5,21,163,426.0
25386,5,21,163,9109.0
25394,5,21,163,8725.0
25396,3,11,71,2382.0
25399,3,14,101,3071.0
25405,2,8,51,1289.0
25412,3,14,101,3013.0
25414,4,15,109,3901.0
25423,4,15,109,935.0
25424,3,13,93,2815.0
25425,4,15,109,4896.0
25426,5,20,151,1236.0
25428,4,15,109,1434.0
25431,2,8,48,305.0
25432,4,15,109,1434.0
25436,4,15,109,4303.0
25441,5,19,141,6424.0
25443,2,8,51,1071.0
25444,4,15,109,1434.0
25449,4,15,109,3687.0
25451,5,21,163,426.0
25454,4,15,109,4756.0
25458,4,15,109,535.0
25460,5,21,159,7430.0
25463,4,15,109,935.0
25465,3,13,93,2690.0
25469,3,12,89,2623.0
25472,4,15,109,3825.0
25473,2,8,51,1500.0
25477,1,4,22,147.0
25478,4,15,109,4940.0
25481,4,15,109,1434.0
25483,5,17,130,6098.0
25485,4,15,109,4940.0
25489,5,21,159,7493.0
25490,4,15,109,4883.0
25493,5,17,135,1967.0
25494,4,15,109,3915.0
25495,5,21,163,9079.0
25496,4,15,109,3915.0
25498,5,21,163,426.0
25499,3,14,106,3551.0
25503,5,21,163,8335.0
25505,3,14,106,3551.0
25508,3,14,101,3013.0
25509,4,15,109,3969.0
25510,4,15,109,4832.0
25517,4,15,109,5315.0
25520,5,21,163,426.0
25526,5,17,133,6167.0
25529,3,12,81,2537.0
25532,5,17,125,5838.0
25536,4,15,109,4940.0
25537,4,16,115,969.0
25539,4,15,109,1434.0
25543,4,15,109,4438.0
25544,4,15,109,1434.0
25546,3,14,101,3098.0
25551,4,15,109,5272.0
25561,3,14,101,3013.0
25563,5,21,163,1722.0
25564,4,15,109,535.0
25565,5,21,163,8830.0
25566,4,15,109,4940.0
25568,5,21,163,8183.0
25569,4,16,115,5639.0
25571,5,20,157,7112.0
25578,4,15,109,3973.0
25580,3,14,103,3350.0
25586,5,21,163,4607.0
25590,3,11,69,2266.0
25592,4,15,109,4303.0
25595,4,15,109,3985.0
25596,2,8,51,2095.0
25600,4,15,109,535.0
25601,5,21,158,7220.0
25605,4,15,109,4395.0
25607,4,15,109,5013.0
25608,5,21,163,4821.0
25609,5,21,163,8795.0
25614,4,16,115,5488.0
25618,3,14,101,3098.0
25621,4,15,109,4335.0
25624,4,15,109,4212.0
25628,3,14,103,3385.0
25631,5,17,131,6129.0
25632,3,13,96,2945.0
25633,5,21,163,426.0
25634,4,16,115,5621.0
25635,5,17,121,2043.0
25638,3,14,106,3551.0
25639,4,15,109,3726.0
25641,4,15,109,3915.0
25643,2,8,51,1409.0
25644,4,15,109,4940.0
25645,5,21,163,8918.0
25646,3,14,101,3260.0
25647,5,21,163,426.0
25654,5,21,163,521.0
25655,5,20,157,7052.0
25658,3,14,101,3098.0
25659,4,15,109,4940.0
25669,3,14,101,3164.0
25670,2,8,51,1590.0
25674,5,21,163,8945.0
25675,4,15,109,535.0
25676,5,21,163,1276.0
25677,2,8,51,1551.0
25680,4,15,109,1228.0
25682,2,8,48,384.0
25683,2,8,51,2090.0
25684,2,8,51,1847.0
25685,4,15,109,5399.0
25686,2,8,51,1552.0
25688,5,21,163,8177.0
25690,5,21,163,8577.0
25691,4,15,109,5031.0
25700,3,14,101,3156.0
25701,4,15,109,161.0
25702,5,20,150,6791.0
25705,2,8,51,1964.0
25707,5,21,163,8508.0
25708,3,14,101,3260.0
25714,2,8,51,1806.0
25717,4,15,109,5109.0
25725,4,15,109,4164.0
25730,2,8,51,1521.0
25747,4,15,109,535.0
25750,3,11,69,2266.0
25751,4,15,109,4940.0
25754,5,21,163,1011.0
25755,3,14,101,3098.0
25756,2,8,51,2053.0
25759,4,15,109,4940.0
25762,2,8,51,1304.0
25763,3,14,105,1399.0
25765,4,16,115,5572.0
25766,5,21,163,8565.0
25768,4,15,109,3956.0
25770,4,15,109,4303.0
25771,3,14,106,3551.0
25772,2,8,48,554.0
25773,2,8,48,360.0
25775,4,15,109,5145.0
25781,4,15,109,4354.0
25782,4,15,109,3687.0
25783,4,15,109,161.0
25785,4,15,109,3687.0
25788,2,8,48,464.0
25796,4,15,109,1434.0
25798,3,13,93,2835.0
25804,5,21,163,426.0
25807,3,14,106,3551.0
25808,3,14,101,3098.0
25810,2,8,51,1451.0
25811,5,21,163,960.0
25814,5,21,162,7833.0
25816,4,15,109,4940.0
25819,3,14,103,3305.0
25820,4,15,109,1434.0
25823,4,15,109,4632.0
25824,3,14,103,3363.0
25826,3,14,101,3098.0
25832,5,21,163,8317.0
25834,2,8,48,545.0
25837,2,8,48,390.0
25841,3,12,89,2623.0
25843,2,8,51,950.0
25845,3,14,105,3464.0
25849,4,15,109,3915.0
25852,5,20,157,7052.0
25854,5,21,159,7490.0
25856,5,21,163,426.0
25861,4,15,109,535.0
25863,3,14,101,3156.0
25869,4,15,109,4901.0
25875,4,15,109,935.0
25881,4,15,109,1434.0
25882,4,15,109,3750.0
25885,4,15,109,1434.0
25887,5,21,163,8573.0
25889,4,15,109,1434.0
25895,4,15,109,5437.0
25906,4,15,109,1434.0
25909,5,21,163,426.0
25910,5,21,163,8192.0
25911,2,8,51,698.0
25913,5,21,163,4632.0
25915,4,15,109,535.0
25917,3,14,103,3413.0
25920,5,17,123,5756.0
25925,5,20,151,6912.0
25927,5,21,163,426.0
25932,5,21,159,7494.0
25933,3,14,103,3412.0
25936,5,21,159,7494.0
25938,5,20,147,6728.0
25941,3,14,101,3225.0
25942,5,21,163,1699.0
25943,2,8,51,2147.0
25948,2,8,51,894.0
25953,5,20,155,7028.0
25955,3,14,101,3197.0
25957,3,14,101,3156.0
25963,3,14,101,3098.0
25964,4,15,109,3687.0
25966,4,15,109,4696.0
25967,3,13,93,2738.0
25974,4,15,109,4940.0
25976,4,15,109,1993.0
25978,4,15,109,5070.0
25979,4,16,115,390.0
25980,5,21,163,8258.0
25985,3,11,69,2282.0
25986,4,15,109,4395.0
25993,4,15,109,4986.0
25994,4,15,109,3915.0
25995,4,15,109,535.0
25996,3,12,89,2623.0
25997,4,15,109,3915.0
26000,4,15,109,1434.0
26001,5,21,162,667.0
26003,2,8,51,698.0
26004,4,15,109,535.0
26007,5,21,163,8779.0
26008,3,14,107,3567.0
26009,4,15,109,4980.0
26021,3,13,93,2856.0
26025,5,21,163,4341.0
26026,3,14,101,3071.0
26027,5,19,145,6681.0
26033,4,15,109,535.0
26034,5,21,162,7772.0
26039,4,15,109,935.0
26040,3,14,101,3269.0
26042,3,14,107,3646.0
26043,4,15,109,935.0
26046,3,14,106,3551.0
26047,2,8,51,1735.0
26048,4,15,109,5368.0
26049,3,14,106,3551.0
26060,3,13,93,2806.0
26061,5,21,163,337.0
26064,4,15,109,535.0
26066,4,15,109,1434.0
26075,1,3,14,52.0
26079,2,8,48,468.0
26080,4,15,109,1434.0
26084,3,14,103,3381.0
26087,2,8,51,1398.0
26091,5,21,163,8263.0
26094,2,8,51,1693.0
26096,4,15,109,5368.0
26100,5,21,162,667.0
26103,4,15,109,1434.0
26106,5,21,163,386.0
26107,4,15,109,4940.0
26108,5,21,163,8746.0
26119,5,21,163,8819.0
26121,4,15,109,4940.0
26123,3,14,101,3285.0
26124,4,15,109,4472.0
26125,3,14,101,3236.0
26126,3,11,71,2351.0
26128,4,15,109,4262.0
26129,4,15,109,1434.0
26130,4,15,109,4940.0
26134,4,16,115,5671.0
26135,5,21,163,8945.0
26139,4,15,109,4940.0
26141,2,8,51,1447.0
26142,3,14,107,3577.0
26143,4,15,109,161.0
26145,5,21,163,9111.0
26146,4,15,109,5062.0
26147,5,21,163,9028.0
26150,2,8,51,1806.0
26153,3,13,97,2956.0
26156,4,16,115,5671.0
26158,4,15,109,3891.0
26159,5,21,163,426.0
26160,5,21,163,4575.0
26161,4,15,109,4940.0
26162,5,20,157,7113.0
26163,4,15,109,4940.0
26165,5,21,163,8569.0
26168,3,11,69,2298.0
26171,4,15,109,3920.0
26174,3,11,69,2282.0
26175,4,15,109,4306.0
26178,4,15,109,935.0
26179,5,20,157,7080.0
26180,5,21,163,8271.0
26187,3,14,106,3551.0
26189,3,14,101,3098.0
26191,5,20,157,7155.0
26192,4,15,109,1434.0
26194,4,15,109,649.0
26200,5,21,163,426.0
26202,4,15,109,5121.0
26204,5,21,163,7987.0
26205,2,8,50,590.0
26207,4,16,115,5530.0
26209,5,20,150,6767.0
26212,5,21,163,8258.0
26213,4,15,109,4304.0
26214,4,15,109,1434.0
26215,5,20,151,6938.0
26218,5,20,151,6808.0
26222,4,15,109,1434.0
26223,4,15,109,5267.0
26225,2,8,51,1404.0
26226,4,16,115,1546.0
26227,3,11,69,2266.0
26229,4,15,109,3687.0
26231,2,8,51,1423.0
26235,5,21,163,1034.0
26236,4,15,109,3765.0
26241,5,21,163,8688.0
26245,4,15,109,228.0
26246,3,14,106,3551.0
26253,2,8,51,1847.0
26254,3,14,101,3140.0
26257,3,14,101,3285.0
26265,3,14,101,3013.0
26271,4,15,109,4940.0
26275,4,15,109,532.0
26276,4,16,115,5488.0
26278,4,15,109,935.0
26280,5,21,163,9039.0
26282,4,15,109,5036.0
26287,4,15,109,3687.0
26296,4,15,109,3915.0
26307,5,21,163,8987.0
26309,3,13,94,2934.0
26311,4,15,109,3705.0
26313,4,15,109,3915.0
26329,4,15,109,1434.0
26330,5,21,163,8258.0
26331,4,15,109,1434.0
26333,3,14,101,3098.0
26335,4,15,109,4940.0
26337,4,15,109,1434.0
26344,5,21,158,7241.0
26346,5,19,145,6659.0
26347,3,13,93,2719.0
26354,4,15,109,4940.0
26358,5,21,163,4406.0
26362,3,14,106,3551.0
26363,4,15,109,5329.0
26366,1,2,6,18.0
26367,3,14,106,3551.0
26369,2,8,51,1317.0
26370,4,15,109,4347.0
26373,5,21,163,8513.0
26377,1,4,22,136.0
26378,3,14,103,3354.0
26380,4,15,109,935.0
26389,5,17,125,6001.0
26392,4,15,109,4303.0
26394,2,8,51,1676.0
26395,4,15,109,4395.0
26398,3,14,105,3501.0
26412,3,14,101,3071.0
26415,3,14,101,3166.0
26417,5,21,163,1743.0
26418,4,15,109,3687.0
26420,4,15,109,4395.0
26422,4,15,109,161.0
26424,4,15,109,1434.0
26432,4,15,109,1434.0
26433,3,14,101,3146.0
26437,4,15,109,4784.0
26440,4,15,109,1434.0
26441,3,14,101,3095.0
26443,2,9,54,2200.0
26447,5,21,163,8513.0
26451,4,15,109,1434.0
26458,3,11,71,2409.0
26459,4,15,109,5267.0
26460,3,14,105,246.0
26462,3,14,101,3260.0
26463,2,8,51,1552.0
26466,3,12,89,2617.0
26473,2,8,50,619.0
26476,2,8,51,1748.0
26486,3,11,69,2298.0
26488,2,8,51,1676.0
26491,2,8,51,394.0
26498,5,21,162,667.0
26499,4,15,109,302.0
26500,5,21,163,1396.0
26502,1,2,6,18.0
26504,4,16,110,5466.0
26508,3,14,106,3551.0
26510,2,8,51,1552.0
26519,2,9,52,2149.0
26520,5,21,163,9009.0
26522,3,14,101,3165.0
26523,5,21,163,426.0
26524,4,15,109,1434.0
26525,2,8,51,1552.0
26530,4,15,109,4940.0
26532,3,14,101,3164.0
26533,3,14,101,3098.0
26534,5,21,163,426.0
26537,3,14,101,3013.0
26541,4,15,109,4287.0
26545,4,15,109,5323.0
26546,4,15,109,4330.0
26548,2,8,48,554.0
26551,4,15,109,3915.0
26552,4,15,109,3687.0
26559,4,16,115,5671.0
26568,5,21,163,8513.0
26569,3,14,101,3146.0
26574,3,14,101,3260.0
26576,3,14,107,3567.0
26577,3,14,101,3013.0
26585,4,15,109,3696.0
26593,2,8,51,734.0
26594,4,15,109,3687.0
26597,4,15,109,535.0
26598,4,15,109,5170.0
26601,2,8,51,851.0
26602,4,15,109,1434.0
26604,4,15,109,535.0
26608,3,13,93,2745.0
26610,5,21,163,1870.0
26611,3,14,106,3551.0
26612,3,13,93,2787.0
26617,3,13,93,2690.0
26619,5,21,163,8888.0
26620,5,21,163,426.0
26623,4,15,109,3687.0
26627,2,8,51,868.0
26628,4,15,109,4831.0
26632,4,15,109,532.0
26636,4,15,109,4272.0
26643,4,15,109,4940.0
26644,4,15,109,4328.0
26646,5,21,163,521.0
26648,2,8,51,1284.0
26649,5,21,162,7742.0
26650,5,21,160,7583.0
26654,4,15,109,4203.0
26655,5,21,163,4575.0
26656,3,13,93,2690.0
26664,5,21,162,7671.0
26670,4,15,109,5318.0
26672,4,15,109,4940.0
26675,5,21,163,426.0
26677,4,15,109,1434.0
26679,2,8,51,815.0
26686,4,15,109,3937.0
26687,5,21,163,8258.0
26692,4,15,109,4940.0
26695,5,21,163,1722.0
26699,3,13,93,2819.0
26701,3,14,101,3296.0
26703,3,14,101,3060.0
26706,4,15,109,4303.0
26711,4,16,115,5487.0
26714,4,15,109,3776.0
26716,4,15,109,4613.0
26720,4,16,115,5488.0
26721,5,21,163,8652.0
26726,3,14,101,3212.0
26729,4,15,109,4107.0
26730,5,17,125,6005.0
26731,4,15,109,4940.0
26734,4,15,109,1434.0
26735,4,15,109,3750.0
26738,4,15,109,1434.0
26742,4,16,115,5509.0
26743,4,15,109,651.0
26745,4,15,109,3931.0
26749,5,21,163,8965.0
26753,4,15,109,535.0
26754,4,15,109,161.0
26755,4,15,109,4940.0
26758,5,21,163,855.0
26759,5,21,163,8513.0
26762,5,17,125,5954.0
26763,4,15,109,4303.0
26764,4,16,115,5506.0
26766,5,21,163,9066.0
26767,5,21,163,8733.0
26770,3,14,106,3551.0
26774,4,15,109,1434.0
26775,2,8,51,1752.0
26777,4,16,115,5666.0
26778,4,15,109,1434.0
26781,4,15,109,3725.0
26785,3,13,93,2819.0
26790,4,16,115,5517.0
26791,5,21,163,743.0
26795,4,15,109,535.0
26797,3,14,101,3123.0
26800,3,14,101,3098.0
26803,3,14,101,3098.0
26804,3,14,101,3013.0
26811,3,14,105,3449.0
26816,2,8,51,1542.0
26824,4,15,109,1434.0
26827,3,14,101,3285.0
26836,5,21,163,1396.0
26837,3,14,101,3048.0
26839,5,21,163,8186.0
26843,4,15,109,4622.0
26848,4,15,109,4940.0
26849,2,8,51,1537.0
26850,5,21,163,8140.0
26856,3,14,101,3098.0
26858,3,13,93,2819.0
26859,3,14,105,3443.0
26862,5,21,163,473.0
26864,3,13,93,2835.0
26868,5,21,163,1276.0
26869,5,21,163,426.0
26870,3,14,103,3354.0
26872,3,14,105,3451.0
26877,4,16,115,5506.0
26879,3,14,106,3551.0
26881,4,15,109,4940.0
26883,3,14,101,3260.0
26884,4,15,109,4940.0
26885,3,13,93,2749.0
26891,3,13,93,2665.0
26892,3,13,93,2835.0
26893,1,2,9,32.0
26898,3,12,89,2623.0
26901,3,13,93,2819.0
26902,5,21,163,1396.0
26905,3,13,93,2819.0
26907,4,16,115,5506.0
26909,5,21,162,7833.0
26910,5,21,163,426.0
26912,3,13,93,2835.0
26913,3,13,93,2745.0
26922,4,15,109,4211.0
26924,5,19,144,6589.0
26925,5,21,163,426.0
26928,3,12,89,2623.0
26929,3,14,105,3477.0
26931,3,13,93,2738.0
26936,4,15,109,1434.0
26941,3,14,101,3013.0
26948,2,9,54,2206.0
26952,2,8,51,1806.0
26956,4,15,109,3915.0
26961,3,14,103,3354.0
26962,3,14,101,3098.0
26966,4,15,109,4940.0
26974,3,14,101,3071.0
26976,4,15,109,4794.0
26980,4,15,109,3687.0
26981,2,8,48,359.0
26983,4,15,109,4328.0
26986,3,14,101,3098.0
26987,2,8,48,441.0
26988,2,8,51,1552.0
26989,2,8,48,371.0
26990,3,13,93,2835.0
26998,4,15,109,3828.0
26999,2,8,51,1552.0
27001,3,14,101,3230.0
27005,5,20,157,7104.0
27006,4,15,109,3972.0
27009,3,14,101,3017.0
27011,4,15,109,4940.0
27012,5,17,131,6155.0
27013,4,15,109,5220.0
27015,5,21,163,1230.0
27016,3,14,101,3140.0
27017,3,14,106,3551.0
27020,3,14,106,3551.0
27021,3,14,101,3230.0
27024,5,21,163,818.0
27025,4,16,115,5487.0
27027,3,14,101,3231.0
27029,2,8,51,1801.0
27039,4,16,115,1546.0
27040,3,14,101,3071.0
27041,5,17,135,6213.0
27043,5,20,155,7021.0
27046,5,21,163,1722.0
27051,5,21,163,8513.0
27055,5,21,160,7602.0
27056,4,15,109,4940.0
27058,3,14,107,3567.0
27059,5,21,163,426.0
27060,4,15,109,161.0
27061,3,14,101,3083.0
27069,2,8,51,1732.0
27070,2,8,48,545.0
27075,3,14,101,3013.0
27076,5,21,163,426.0
27078,5,18,139,6383.0
27079,4,15,109,4330.0
27084,5,21,163,8160.0
27087,4,15,109,4303.0
27089,4,15,109,4571.0
27091,4,15,109,4940.0
27097,4,15,109,3973.0
27101,4,15,109,1434.0
27114,3,12,88,2604.0
27122,3,11,74,2468.0
27128,2,8,48,26.0
27129,1,4,22,103.0
27130,3,14,107,3567.0
27133,4,15,109,4940.0
27134,5,17,125,5861.0
27137,4,15,109,4277.0
27138,5,21,162,7770.0
27139,5,21,160,7618.0
27140,3,14,105,3485.0
27141,5,21,163,2061.0
27143,2,8,50,590.0
27146,3,14,101,3098.0
27147,4,15,109,1434.0
27150,2,8,51,1106.0
27154,3,14,101,3013.0
27156,3,11,69,2282.0
27157,3,14,101,3251.0
27160,3,14,101,3071.0
27163,4,15,109,4940.0
27165,2,8,51,951.0
27166,2,8,51,950.0
27167,4,15,109,4777.0
27170,2,8,51,950.0
27176,4,15,109,535.0
27178,1,4,22,106.0
27190,5,21,162,667.0
27197,5,21,160,968.0
27201,2,8,51,943.0
27203,3,14,101,3112.0
27204,4,15,109,935.0
27206,3,14,103,3354.0
27212,2,8,51,1120.0
27214,4,15,109,4940.0
27219,4,15,109,3687.0
27222,5,21,163,9082.0
27224,3,14,108,3667.0
27226,3,14,101,3146.0
27228,3,14,101,3229.0
27231,4,15,109,4370.0
27232,4,15,109,4055.0
27234,5,21,163,8898.0
27237,4,15,109,1434.0
27240,3,14,103,3385.0
27244,1,4,22,107.0
27245,5,17,125,5836.0
27249,3,13,93,2835.0
27251,3,14,101,3013.0
27252,3,14,101,3070.0
27254,3,14,101,3013.0
27262,2,8,51,1677.0
27264,2,8,51,2012.0
27271,5,21,159,7350.0
27275,3,14,101,3071.0
27277,3,13,93,2819.0
27281,4,15,109,3915.0
27284,2,8,51,1783.0
27285,3,14,106,3551.0
27286,3,14,106,3551.0
27288,3,14,101,3071.0
27290,4,15,109,1451.0
27294,3,14,108,3667.0
27295,5,21,163,426.0
27296,4,15,109,535.0
27299,4,15,109,4252.0
27301,2,8,51,1806.0
27303,3,14,101,3074.0
27308,5,20,148,6740.0
27314,2,8,51,1208.0
27318,5,17,134,6190.0
27323,4,15,109,4272.0
27325,1,4,22,107.0
27329,5,21,162,667.0
27334,3,14,101,3013.0
27342,3,13,93,2819.0
27348,4,15,109,935.0
27350,5,21,163,9009.0
27351,5,21,162,7703.0
27353,3,14,103,3385.0
27356,4,15,109,5118.0
27362,3,14,101,3098.0
27370,3,14,101,3098.0
27372,3,14,101,3156.0
27379,3,13,93,2738.0
27380,3,14,101,3146.0
27390,1,4,22,136.0
27391,3,14,106,3551.0
27394,3,11,73,2451.0
27395,3,14,106,3551.0
27406,5,21,163,1011.0
27407,5,21,163,8484.0
27410,4,15,109,3981.0
27417,3,14,101,3071.0
27420,3,14,101,3262.0
27426,3,14,101,3285.0
27427,3,13,93,2890.0
27432,3,14,101,3285.0
27443,3,14,101,3013.0
27444,5,17,135,583.0
27449,3,14,101,3014.0
27450,3,14,101,3260.0
27453,3,14,101,3013.0
27464,3,14,101,3071.0
27467,3,14,101,3023.0
27469,3,14,106,3551.0
27472,4,16,115,5488.0
27473,4,16,115,5671.0
27485,3,14,106,3551.0
27487,5,21,163,426.0
27488,5,21,163,426.0
27489,2,8,48,371.0
27490,3,14,101,3098.0
27492,2,8,51,1847.0
27496,5,21,163,9103.0
27498,4,15,109,4873.0
27499,4,15,109,1434.0
27500,2,8,51,2064.0
27501,4,15,109,3687.0
27505,2,8,48,557.0
27506,4,16,115,390.0
27507,5,17,135,6258.0
27511,4,15,109,3972.0
27512,5,21,163,337.0
27514,5,17,125,5819.0
27516,3,11,73,2428.0
27517,3,13,93,2905.0
27526,3,12,87,2569.0
27527,3,13,97,2963.0
27531,3,14,101,3098.0
27535,3,13,93,2706.0
27537,3,14,103,3354.0
27538,2,8,48,545.0
27545,3,14,101,3098.0
27548,3,14,101,3013.0
27549,3,13,93,2762.0
27550,3,13,93,2819.0
27551,3,13,93,2856.0
27555,4,15,109,161.0
27556,3,14,101,3098.0
27558,3,14,101,3098.0
27559,4,15,109,1434.0
27560,4,15,109,3826.0
27562,3,13,93,2856.0
27568,3,14,108,3667.0
27579,3,13,93,2738.0
27581,3,13,93,2838.0
27583,4,15,109,1434.0
27585,3,13,93,2835.0
27587,4,15,109,3915.0
27590,5,21,163,426.0
27594,4,15,109,3915.0
27595,3,14,105,3477.0
27597,4,15,109,4819.0
27598,5,21,163,1743.0
27599,3,14,101,3098.0
27600,2,8,51,1085.0
27603,3,14,101,3098.0
27611,3,14,101,3260.0
27617,3,14,101,3153.0
27618,4,15,109,4940.0
27620,3,14,101,3098.0
27627,5,20,148,6740.0
27629,3,14,103,3354.0
27634,3,14,101,3017.0
27636,4,15,109,4940.0
27637,4,15,109,1434.0
27641,3,14,103,3350.0
27642,5,18,140,6406.0
27644,5,21,163,8686.0
